generation biomass,generation solar,generation fossil oil,generation nuclear,generation fossil gas,generation wind onshore
322.0,4583.0,288.0,5658.0,9355.0,2322.0
323.0,4463.0,293.0,5650.0,9511.0,2253.0
323.0,4214.0,288.0,5644.0,9867.0,2083.0
322.0,3616.0,288.0,5641.0,11425.0,1846.0
328.0,2176.0,292.0,5638.0,13803.0,1695.0
326.0,790.0,297.0,5639.0,15515.0,1816.0
330.0,321.0,297.0,5643.0,15892.0,1949.0
330.0,246.0,298.0,5652.0,14118.0,1952.0
327.0,163.0,295.0,5658.0,10973.0,2019.0
323.0,144.0,294.0,5660.0,9016.0,2014.0
323.0,142.0,274.0,5665.0,7258.0,2013.0
325.0,119.0,270.0,5667.0,6107.0,2129.0
327.0,76.0,263.0,5668.0,5385.0,2514.0
320.0,53.0,257.0,5668.0,4851.0,2886.0
317.0,44.0,255.0,5670.0,4679.0,3266.0
319.0,42.0,268.0,5670.0,4622.0,3642.0
311.0,43.0,265.0,5668.0,5929.0,4023.0
314.0,42.0,275.0,5668.0,8975.0,4508.0
322.0,89.0,289.0,5669.0,9562.0,4961.0
317.0,843.0,282.0,5669.0,9397.0,5122.0
332.0,2268.0,276.0,5668.0,9275.0,4988.0
292.0,3800.0,278.0,5659.0,8868.0,5201.0
280.0,4357.0,281.0,5649.0,8823.0,5415.0
321.0,4515.0,286.0,5640.0,8325.0,5405.0
312.0,4492.0,282.0,5635.0,7965.0,5729.0
306.0,4355.0,284.0,5627.0,7301.0,5981.0
335.0,4057.0,288.0,5550.0,7114.0,6378.0
346.0,3412.0,288.0,5459.0,7953.0,6924.0
346.0,2001.0,286.0,5374.0,8833.0,7488.0
326.0,769.0,294.0,5289.0,9179.0,8095.0
334.0,403.0,316.0,5202.0,8523.0,8571.0
350.0,324.0,300.0,5113.0,7409.0,8610.0
347.0,239.0,294.0,5074.0,6127.0,8649.0
344.0,162.0,284.0,5052.0,5728.0,8573.0
328.0,141.0,243.0,5016.0,4866.0,8477.0
319.0,104.0,237.0,5020.0,4500.0,8379.0
319.0,87.0,236.0,5020.0,4279.0,8283.0
328.0,88.0,230.0,5021.0,4143.0,8403.0
323.0,88.0,222.0,5022.0,4193.0,8538.0
318.0,87.0,217.0,5022.0,4429.0,8346.0
315.0,88.0,220.0,5022.0,4494.0,8220.0
315.0,56.0,222.0,5022.0,5012.0,8277.0
319.0,65.0,221.0,5022.0,4968.0,8141.0
322.0,736.0,223.0,5022.0,5332.0,7646.0
320.0,1996.0,224.0,5022.0,5169.0,6914.0
325.0,3479.0,222.0,5064.0,5133.0,6630.0
341.0,4281.0,225.0,5116.0,4758.0,6988.0
352.0,4259.0,220.0,5123.0,4727.0,7524.0
352.0,4272.0,215.0,5110.0,4538.0,7424.0
350.0,4121.0,220.0,5020.0,4628.0,7073.0
350.0,3825.0,221.0,5030.0,4619.0,6899.0
349.0,3307.0,224.0,5120.0,4469.0,6917.0
353.0,1926.0,228.0,5104.0,5587.0,6989.0
356.0,688.0,229.0,5111.0,6225.0,7373.0
357.0,350.0,239.0,5129.0,6208.0,7797.0
350.0,231.0,244.0,5143.0,6165.0,7875.0
352.0,184.0,248.0,5119.0,5209.0,7935.0
351.0,127.0,246.0,5114.0,5218.0,7905.0
348.0,97.0,241.0,5115.0,5119.0,7522.0
334.0,69.0,239.0,5223.0,5143.0,7303.0
338.0,46.0,240.0,5312.0,4751.0,7073.0
341.0,46.0,240.0,5334.0,4657.0,6778.0
342.0,45.0,240.0,5380.0,4642.0,6810.0
341.0,44.0,239.0,5417.0,4656.0,6963.0
342.0,44.0,236.0,5457.0,4505.0,6939.0
336.0,44.0,240.0,5462.0,4946.0,6654.0
337.0,48.0,240.0,5467.0,4784.0,6517.0
341.0,574.0,240.0,5508.0,5217.0,6348.0
345.0,1685.0,240.0,5543.0,4799.0,6066.0
346.0,3124.0,240.0,5562.0,4382.0,5725.0
348.0,3892.0,240.0,5594.0,4342.0,5763.0
345.0,4015.0,239.0,5640.0,4237.0,5917.0
343.0,4136.0,240.0,5678.0,4346.0,6075.0
341.0,4153.0,240.0,5716.0,4320.0,6259.0
344.0,4044.0,240.0,5737.0,4318.0,6483.0
342.0,3696.0,239.0,5760.0,4116.0,6783.0
348.0,2603.0,238.0,5776.0,4724.0,7162.0
347.0,737.0,238.0,5792.0,5277.0,7753.0
350.0,409.0,239.0,5798.0,5608.0,8192.0
341.0,240.0,237.0,5798.0,5554.0,8486.0
341.0,219.0,240.0,5801.0,4481.0,8622.0
345.0,142.0,252.0,5802.0,4522.0,8285.0
347.0,129.0,253.0,5802.0,4124.0,8107.0
353.0,128.0,254.0,5803.0,4385.0,8061.0
351.0,129.0,255.0,5797.0,4467.0,8174.0
331.0,128.0,255.0,5796.0,4310.0,7984.0
333.0,54.0,252.0,5798.0,4173.0,7866.0
343.0,44.0,246.0,5799.0,4145.0,7392.0
346.0,44.0,253.0,5802.0,4302.0,7441.0
360.0,43.0,255.0,5795.0,4903.0,7712.0
376.0,47.0,272.0,5797.0,6782.0,7747.0
379.0,652.0,296.0,5802.0,7598.0,7638.0
380.0,1923.0,307.0,5805.0,7312.0,7722.0
382.0,3514.0,309.0,5791.0,6858.0,7747.0
376.0,4142.0,311.0,5585.0,7109.0,7914.0
365.0,4216.0,315.0,5464.0,6377.0,7900.0
364.0,4244.0,323.0,5436.0,6380.0,7757.0
355.0,4210.0,320.0,5424.0,6822.0,7814.0
344.0,3979.0,324.0,5417.0,7133.0,7999.0
347.0,3391.0,316.0,5414.0,7547.0,8192.0
349.0,1924.0,314.0,5412.0,8974.0,8234.0
342.0,680.0,318.0,5416.0,10165.0,8426.0
350.0,376.0,328.0,5420.0,11080.0,8708.0
348.0,253.0,338.0,5423.0,10867.0,8708.0
335.0,215.0,340.0,5364.0,9281.0,8576.0
357.0,92.0,348.0,5270.0,7516.0,8165.0
356.0,36.0,340.0,5149.0,6596.0,7568.0
356.0,36.0,329.0,5107.0,6142.0,7300.0
346.0,35.0,326.0,5045.0,5834.0,7149.0
355.0,35.0,326.0,5002.0,5399.0,6849.0
355.0,35.0,312.0,5004.0,5209.0,6566.0
359.0,34.0,303.0,5006.0,5343.0,6032.0
359.0,34.0,322.0,5006.0,5847.0,5441.0
368.0,33.0,327.0,5002.0,7323.0,5052.0
365.0,35.0,337.0,4999.0,9798.0,4867.0
356.0,566.0,340.0,5001.0,10187.0,4372.0
357.0,1718.0,334.0,5000.0,10176.0,3566.0
357.0,3128.0,342.0,4998.0,9632.0,3063.0
357.0,3909.0,339.0,5001.0,9767.0,2737.0
354.0,4059.0,339.0,5002.0,9704.0,2584.0
356.0,4057.0,345.0,5001.0,9299.0,2484.0
367.0,3955.0,349.0,5001.0,9262.0,2453.0
367.0,3712.0,353.0,5000.0,9516.0,2560.0
364.0,3120.0,350.0,4999.0,9600.0,2679.0
365.0,1670.0,350.0,5004.0,10692.0,2907.0
367.0,510.0,349.0,5007.0,13683.0,3322.0
367.0,235.0,351.0,5010.0,14705.0,3695.0
363.0,178.0,350.0,5013.0,14058.0,3969.0
367.0,138.0,347.0,5016.0,10720.0,4415.0
365.0,96.0,349.0,5016.0,8643.0,4828.0
363.0,74.0,346.0,5017.0,7793.0,5116.0
349.0,81.0,288.0,7104.0,4318.0,10823.0
347.0,81.0,287.0,7103.0,4003.0,10959.0
348.0,81.0,282.0,7101.0,4111.0,10598.0
345.0,81.0,271.0,7098.0,4287.0,10228.0
344.0,81.0,271.0,7101.0,4062.0,9613.0
341.0,81.0,280.0,7102.0,4156.0,9407.0
344.0,81.0,276.0,7101.0,4430.0,9360.0
351.0,89.0,278.0,7099.0,5515.0,8951.0
358.0,102.0,283.0,7099.0,7204.0,8223.0
357.0,569.0,285.0,7100.0,7758.0,7554.0
357.0,1435.0,284.0,7100.0,7805.0,6912.0
354.0,2064.0,294.0,7100.0,7791.0,6578.0
352.0,2508.0,295.0,7101.0,7599.0,6362.0
355.0,2830.0,297.0,7101.0,7129.0,6055.0
352.0,2793.0,296.0,7098.0,7245.0,5632.0
352.0,2707.0,294.0,7096.0,7274.0,5335.0
352.0,2200.0,296.0,7096.0,7909.0,4989.0
362.0,1190.0,303.0,7081.0,9966.0,4393.0
363.0,291.0,303.0,7087.0,11167.0,4280.0
367.0,124.0,303.0,7097.0,11179.0,4409.0
364.0,121.0,303.0,7099.0,10962.0,4301.0
363.0,93.0,304.0,7102.0,9315.0,4126.0
361.0,92.0,304.0,7103.0,8296.0,4356.0
357.0,91.0,303.0,7106.0,7409.0,4448.0
342.0,30.0,271.0,7108.0,4501.0,5871.0
342.0,27.0,268.0,7109.0,4116.0,6163.0
352.0,27.0,262.0,7108.0,4062.0,6312.0
360.0,27.0,258.0,7106.0,3870.0,6564.0
357.0,28.0,260.0,7108.0,3671.0,6526.0
357.0,27.0,245.0,7108.0,3651.0,6185.0
358.0,27.0,224.0,7107.0,3867.0,6162.0
362.0,31.0,225.0,7107.0,4027.0,6370.0
362.0,46.0,225.0,7107.0,4165.0,6426.0
361.0,273.0,225.0,7107.0,4440.0,6826.0
361.0,679.0,222.0,7106.0,4691.0,6836.0
360.0,1101.0,219.0,7106.0,4777.0,6715.0
356.0,1234.0,219.0,7107.0,4682.0,7203.0
364.0,1175.0,218.0,7107.0,4522.0,7379.0
365.0,1034.0,194.0,7108.0,4600.0,7474.0
368.0,870.0,194.0,7105.0,4531.0,7680.0
357.0,709.0,192.0,7107.0,4343.0,8083.0
362.0,291.0,195.0,7106.0,4521.0,8436.0
369.0,59.0,192.0,7106.0,4500.0,8922.0
368.0,39.0,192.0,7106.0,4569.0,9205.0
370.0,39.0,192.0,7107.0,4491.0,9500.0
370.0,28.0,191.0,7108.0,4160.0,10066.0
369.0,29.0,171.0,7107.0,4141.0,10677.0
368.0,30.0,173.0,7107.0,4170.0,10714.0
331.0,423.0,320.0,7094.0,4904.0,2752.0
328.0,295.0,314.0,7095.0,4590.0,3214.0
327.0,109.0,314.0,7095.0,4672.0,3423.0
309.0,64.0,308.0,7097.0,4626.0,3425.0
307.0,50.0,304.0,7097.0,4737.0,3268.0
303.0,47.0,298.0,7096.0,4999.0,3217.0
311.0,45.0,295.0,7096.0,4535.0,3614.0
310.0,83.0,284.0,7096.0,4403.0,3682.0
312.0,834.0,284.0,7099.0,4563.0,3706.0
312.0,2233.0,284.0,7097.0,4158.0,3313.0
309.0,3868.0,280.0,7097.0,4049.0,3087.0
305.0,4490.0,279.0,7097.0,3911.0,3282.0
306.0,4379.0,279.0,7094.0,3679.0,3960.0
310.0,4248.0,279.0,7092.0,3686.0,4471.0
308.0,4167.0,250.0,7089.0,3616.0,5065.0
307.0,3733.0,248.0,7088.0,3688.0,5396.0
306.0,2966.0,246.0,7087.0,3638.0,5621.0
308.0,2027.0,251.0,7086.0,3652.0,5939.0
313.0,1010.0,254.0,7085.0,3980.0,6100.0
314.0,328.0,258.0,7085.0,4071.0,6316.0
314.0,229.0,258.0,7087.0,3981.0,6815.0
315.0,183.0,257.0,7088.0,3944.0,7082.0
318.0,158.0,252.0,7092.0,3978.0,7344.0
314.0,135.0,251.0,7092.0,4332.0,7384.0
266.0,604.0,304.0,5906.0,4508.0,4406.0
264.0,589.0,295.0,5919.0,4714.0,4145.0
270.0,450.0,294.0,5930.0,4693.0,3842.0
265.0,384.0,280.0,5942.0,4743.0,3568.0
262.0,359.0,278.0,5955.0,4602.0,3465.0
263.0,225.0,288.0,5966.0,4691.0,3479.0
263.0,132.0,290.0,5977.0,4802.0,3454.0
260.0,93.0,298.0,5988.0,4795.0,3424.0
262.0,509.0,303.0,5991.0,4514.0,3346.0
267.0,2051.0,300.0,6006.0,4227.0,2941.0
261.0,4251.0,296.0,6013.0,4283.0,2520.0
260.0,5091.0,303.0,6024.0,4468.0,2364.0
255.0,5447.0,304.0,6033.0,4445.0,2388.0
253.0,5601.0,302.0,6041.0,4283.0,2619.0
254.0,5593.0,296.0,6049.0,4325.0,2935.0
254.0,5449.0,304.0,6057.0,4423.0,3212.0
249.0,5241.0,304.0,6064.0,4325.0,3736.0
243.0,4816.0,293.0,6065.0,4237.0,4035.0
242.0,4106.0,296.0,6065.0,4185.0,4509.0
238.0,2890.0,295.0,6065.0,4358.0,4658.0
239.0,1261.0,298.0,6068.0,4339.0,4666.0
243.0,710.0,312.0,6067.0,4640.0,5100.0
238.0,630.0,316.0,6067.0,4451.0,5271.0
237.0,626.0,315.0,6072.0,4575.0,5175.0
295.0,35.0,304.0,6029.0,3692.0,8760.0
296.0,35.0,292.0,6028.0,3724.0,8631.0
293.0,34.0,295.0,6025.0,3829.0,8354.0
292.0,34.0,298.0,6019.0,3697.0,8613.0
291.0,34.0,281.0,6019.0,3333.0,9254.0
293.0,33.0,285.0,6018.0,3474.0,9512.0
296.0,34.0,285.0,6021.0,3456.0,9984.0
294.0,70.0,294.0,6021.0,3600.0,9951.0
299.0,380.0,304.0,6023.0,3982.0,10067.0
296.0,1062.0,307.0,6024.0,3870.0,11130.0
298.0,1776.0,306.0,6024.0,3398.0,12510.0
299.0,2257.0,308.0,6023.0,3273.0,12870.0
309.0,2625.0,310.0,6017.0,3208.0,13419.0
312.0,2892.0,312.0,6015.0,3252.0,13920.0
318.0,2863.0,314.0,6015.0,3173.0,14076.0
308.0,2749.0,325.0,6014.0,3273.0,13728.0
309.0,2451.0,323.0,6013.0,3525.0,13264.0
319.0,2425.0,330.0,6014.0,3161.0,13275.0
317.0,1946.0,323.0,6013.0,3436.0,12891.0
316.0,1204.0,337.0,6014.0,3408.0,11845.0
311.0,588.0,333.0,6015.0,3783.0,11024.0
311.0,161.0,336.0,6016.0,3685.0,10068.0
303.0,75.0,339.0,6015.0,3845.0,9468.0
301.0,63.0,339.0,6010.0,3757.0,8867.0
336.0,670.0,240.0,6013.0,5078.0,3977.0
338.0,648.0,241.0,5998.0,5235.0,3768.0
337.0,602.0,241.0,5960.0,5287.0,3486.0
338.0,585.0,241.0,5828.0,4982.0,3329.0
339.0,513.0,233.0,5691.0,4855.0,2949.0
338.0,488.0,238.0,5700.0,4909.0,2610.0
336.0,414.0,241.0,5712.0,5045.0,2378.0
336.0,479.0,243.0,5721.0,4984.0,2225.0
338.0,1186.0,243.0,5735.0,5126.0,1935.0
340.0,2975.0,243.0,5748.0,4995.0,1663.0
338.0,4213.0,243.0,5757.0,4660.0,1681.0
337.0,4730.0,242.0,5767.0,4707.0,1877.0
334.0,5044.0,242.0,5777.0,4560.0,2033.0
323.0,5207.0,242.0,5785.0,4575.0,2249.0
320.0,5065.0,236.0,5788.0,4643.0,2506.0
321.0,5021.0,238.0,5789.0,4499.0,2887.0
321.0,4890.0,241.0,5796.0,4559.0,3236.0
318.0,4540.0,239.0,5808.0,4393.0,3916.0
312.0,3977.0,242.0,5820.0,4569.0,4543.0
311.0,3229.0,242.0,5831.0,4585.0,5188.0
311.0,2087.0,241.0,5844.0,4607.0,5665.0
311.0,1012.0,237.0,5856.0,4621.0,6307.0
312.0,728.0,244.0,5868.0,4665.0,7060.0
309.0,700.0,246.0,5881.0,4697.0,7470.0
398.0,673.0,328.0,5896.0,7817.0,3917.0
400.0,659.0,318.0,5903.0,7066.0,3517.0
399.0,656.0,310.0,5907.0,7071.0,2813.0
399.0,652.0,307.0,5909.0,7091.0,1890.0
394.0,630.0,310.0,5910.0,7284.0,1551.0
397.0,602.0,319.0,5909.0,7726.0,1286.0
397.0,498.0,332.0,5925.0,8977.0,1228.0
399.0,406.0,344.0,5933.0,10433.0,1053.0
406.0,1059.0,352.0,5933.0,11531.0,850.0
401.0,2872.0,355.0,5930.0,12025.0,625.0
402.0,4252.0,355.0,5929.0,12068.0,532.0
401.0,4759.0,352.0,5925.0,12256.0,686.0
400.0,5061.0,354.0,5913.0,12323.0,1014.0
398.0,5200.0,351.0,5902.0,12108.0,1512.0
398.0,5241.0,342.0,5895.0,12010.0,1911.0
393.0,5174.0,343.0,5885.0,11985.0,2239.0
397.0,4981.0,344.0,5879.0,12121.0,2516.0
398.0,4680.0,343.0,5874.0,12130.0,2716.0
402.0,4171.0,344.0,5870.0,11932.0,2888.0
406.0,3429.0,345.0,5870.0,11909.0,2753.0
407.0,2253.0,348.0,5875.0,12179.0,2448.0
409.0,1072.0,351.0,5881.0,11975.0,2330.0
405.0,735.0,348.0,5884.0,11462.0,2483.0
401.0,663.0,349.0,5889.0,10832.0,2794.0
328.0,634.0,335.0,6908.0,5154.0,8558.0
316.0,607.0,317.0,6911.0,4802.0,8446.0
314.0,588.0,316.0,6913.0,4794.0,7781.0
314.0,527.0,314.0,6912.0,4857.0,7233.0
317.0,439.0,317.0,6909.0,4744.0,6973.0
302.0,362.0,317.0,6912.0,4736.0,6505.0
313.0,268.0,318.0,6913.0,5314.0,6099.0
326.0,204.0,323.0,6912.0,5753.0,5983.0
328.0,711.0,305.0,6910.0,5903.0,5652.0
325.0,2175.0,314.0,6908.0,5934.0,5654.0
334.0,3974.0,311.0,6909.0,5722.0,5496.0
335.0,4647.0,312.0,6910.0,5978.0,4961.0
335.0,5013.0,313.0,6903.0,6014.0,4630.0
339.0,5220.0,315.0,6901.0,6125.0,4608.0
336.0,5257.0,317.0,6897.0,5792.0,4711.0
340.0,5231.0,327.0,6895.0,5805.0,4783.0
343.0,5045.0,328.0,6892.0,5760.0,5111.0
342.0,4689.0,329.0,6888.0,5785.0,5521.0
341.0,4103.0,330.0,6889.0,5880.0,5882.0
341.0,3254.0,329.0,6888.0,5881.0,6208.0
340.0,1841.0,327.0,6888.0,6006.0,6439.0
344.0,903.0,331.0,6891.0,6207.0,6563.0
333.0,683.0,333.0,6893.0,6055.0,6719.0
326.0,669.0,329.0,6897.0,5833.0,6698.0
393.0,675.0,257.0,6859.0,4038.0,6323.0
395.0,664.0,258.0,6864.0,4022.0,7160.0
388.0,596.0,255.0,6863.0,4084.0,7103.0
384.0,541.0,265.0,6863.0,3978.0,6796.0
383.0,478.0,262.0,6865.0,3926.0,6850.0
386.0,329.0,265.0,6864.0,3988.0,6951.0
393.0,146.0,267.0,6864.0,4292.0,6640.0
392.0,110.0,277.0,6864.0,4852.0,6460.0
399.0,431.0,309.0,6863.0,4956.0,5994.0
398.0,1704.0,315.0,6856.0,5530.0,5248.0
403.0,3915.0,328.0,6849.0,5590.0,5305.0
400.0,4895.0,329.0,6846.0,5531.0,5624.0
402.0,5231.0,327.0,6847.0,5357.0,5992.0
401.0,5385.0,324.0,6844.0,5370.0,6503.0
402.0,5383.0,313.0,6838.0,5162.0,7046.0
401.0,5272.0,316.0,6833.0,4936.0,7491.0
400.0,4995.0,317.0,6830.0,5021.0,7877.0
402.0,4535.0,313.0,6828.0,5080.0,8170.0
402.0,3822.0,314.0,6826.0,4967.0,8455.0
402.0,2486.0,320.0,6827.0,5832.0,7931.0
401.0,1102.0,327.0,6827.0,6728.0,6712.0
405.0,727.0,334.0,6829.0,6969.0,6163.0
397.0,680.0,333.0,6833.0,6392.0,5887.0
396.0,681.0,342.0,6829.0,5488.0,5812.0
382.0,104.0,325.0,5959.0,7593.0,1632.0
379.0,85.0,318.0,5962.0,6989.0,1879.0
380.0,61.0,318.0,5964.0,6582.0,2065.0
383.0,61.0,319.0,5969.0,5988.0,2240.0
381.0,61.0,316.0,5968.0,5957.0,2296.0
381.0,60.0,313.0,5969.0,5957.0,2507.0
382.0,59.0,320.0,5968.0,7653.0,2725.0
377.0,59.0,326.0,5964.0,10033.0,2835.0
373.0,147.0,328.0,5967.0,11255.0,2744.0
365.0,791.0,329.0,5968.0,11943.0,2415.0
360.0,2035.0,331.0,5967.0,11909.0,1908.0
362.0,3658.0,336.0,5955.0,11769.0,1689.0
353.0,4326.0,335.0,5950.0,11519.0,1756.0
386.0,4484.0,333.0,5936.0,11088.0,2044.0
380.0,4464.0,336.0,5935.0,10256.0,2557.0
381.0,4334.0,336.0,5935.0,9977.0,2782.0
385.0,4040.0,337.0,5933.0,10192.0,2815.0
389.0,3355.0,340.0,5932.0,10566.0,2707.0
389.0,2120.0,340.0,5933.0,11840.0,2412.0
390.0,762.0,340.0,5933.0,12728.0,2327.0
388.0,384.0,341.0,5934.0,12708.0,2203.0
384.0,212.0,340.0,5938.0,12665.0,2119.0
380.0,149.0,341.0,5942.0,11318.0,1956.0
380.0,145.0,341.0,5944.0,9635.0,1826.0
407.0,34.0,333.0,5037.0,7198.0,7374.0
411.0,34.0,326.0,5037.0,6324.0,7358.0
406.0,34.0,324.0,5038.0,6042.0,7436.0
406.0,33.0,319.0,5040.0,5223.0,7369.0
406.0,32.0,321.0,5040.0,4687.0,7394.0
405.0,31.0,314.0,5040.0,4672.0,7337.0
408.0,30.0,311.0,5040.0,5108.0,7474.0
406.0,31.0,303.0,5040.0,5254.0,7459.0
404.0,397.0,300.0,5041.0,5366.0,7202.0
409.0,1540.0,301.0,5043.0,5708.0,6619.0
406.0,2985.0,305.0,5038.0,5704.0,6340.0
408.0,3891.0,304.0,5040.0,5800.0,5930.0
404.0,4109.0,303.0,5039.0,5499.0,5887.0
399.0,4059.0,304.0,5038.0,5520.0,5771.0
402.0,3932.0,294.0,5039.0,5213.0,5808.0
401.0,3728.0,292.0,5039.0,5032.0,5845.0
402.0,3047.0,293.0,5039.0,5483.0,5956.0
408.0,1480.0,295.0,5038.0,6912.0,5797.0
408.0,437.0,297.0,5038.0,8637.0,5885.0
406.0,166.0,298.0,5039.0,8979.0,5985.0
406.0,115.0,298.0,5040.0,9090.0,6000.0
409.0,89.0,300.0,5042.0,7760.0,5828.0
408.0,40.0,273.0,5042.0,7118.0,5842.0
408.0,40.0,271.0,5042.0,6392.0,5636.0
323.0,27.0,265.0,7075.0,4108.0,10991.0
298.0,27.0,226.0,7070.0,4119.0,10838.0
287.0,27.0,243.0,7068.0,3915.0,11015.0
286.0,26.0,240.0,7067.0,3807.0,11270.0
320.0,25.0,239.0,7069.0,3717.0,11535.0
333.0,25.0,244.0,7068.0,3698.0,11855.0
339.0,25.0,255.0,7069.0,4028.0,11578.0
340.0,25.0,285.0,7068.0,5157.0,11087.0
332.0,36.0,333.0,7067.0,6407.0,10925.0
326.0,136.0,330.0,7068.0,6764.0,10112.0
327.0,499.0,341.0,7067.0,6582.0,10491.0
323.0,899.0,341.0,7067.0,6682.0,10861.0
327.0,1242.0,332.0,7069.0,6669.0,11712.0
335.0,1357.0,345.0,7069.0,6618.0,12649.0
349.0,1250.0,346.0,7072.0,6182.0,13133.0
365.0,1117.0,345.0,7074.0,5638.0,12639.0
361.0,790.0,347.0,7075.0,6059.0,11517.0
358.0,223.0,346.0,7077.0,7280.0,10039.0
364.0,58.0,347.0,7080.0,7975.0,9501.0
361.0,61.0,347.0,7082.0,7840.0,9457.0
355.0,54.0,346.0,7086.0,7023.0,8921.0
0.0,0.0,0.0,0.0,6899.0,0.0
361.0,10.0,359.0,7089.0,6466.0,7947.0
368.0,10.0,360.0,7092.0,5941.0,7099.0
377.0,47.0,283.0,5047.0,4148.0,10290.0
373.0,39.0,285.0,5050.0,4023.0,10868.0
376.0,32.0,285.0,5050.0,4158.0,10848.0
379.0,29.0,285.0,5049.0,4167.0,10712.0
380.0,29.0,279.0,5050.0,4227.0,11132.0
389.0,29.0,284.0,5049.0,4118.0,11404.0
385.0,29.0,280.0,5044.0,4805.0,11066.0
384.0,29.0,292.0,5045.0,5998.0,11063.0
391.0,411.0,315.0,5046.0,7370.0,11039.0
391.0,1639.0,317.0,5047.0,7624.0,11260.0
386.0,2877.0,317.0,5046.0,7247.0,11819.0
385.0,3780.0,320.0,5045.0,6561.0,11915.0
384.0,3996.0,327.0,5044.0,6259.0,12369.0
378.0,3985.0,321.0,5045.0,6372.0,12633.0
378.0,3871.0,316.0,5044.0,6135.0,12680.0
376.0,3613.0,313.0,5044.0,6144.0,12756.0
375.0,2827.0,304.0,5045.0,6509.0,12294.0
362.0,1308.0,315.0,5044.0,7793.0,11878.0
355.0,449.0,325.0,5045.0,8788.0,11385.0
367.0,197.0,327.0,5046.0,8845.0,11438.0
383.0,128.0,325.0,5047.0,8932.0,11470.0
377.0,78.0,327.0,5047.0,8485.0,11379.0
377.0,43.0,333.0,5047.0,6665.0,11344.0
370.0,42.0,330.0,5049.0,5490.0,11365.0
364.0,51.0,324.0,5048.0,5394.0,10940.0
373.0,61.0,321.0,5049.0,5443.0,10789.0
343.0,62.0,321.0,5048.0,4803.0,10698.0
340.0,61.0,312.0,5049.0,4657.0,10272.0
351.0,49.0,318.0,5050.0,4785.0,9933.0
357.0,40.0,321.0,5049.0,5334.0,9909.0
370.0,39.0,323.0,5049.0,6141.0,9448.0
376.0,39.0,327.0,5048.0,8433.0,9016.0
380.0,435.0,331.0,5049.0,9316.0,8785.0
389.0,1789.0,326.0,5049.0,9825.0,8334.0
380.0,3357.0,319.0,5049.0,9827.0,8142.0
367.0,4144.0,317.0,5048.0,9692.0,7914.0
0.0,0.0,0.0,0.0,10064.0,0.0
375.0,4213.0,332.0,5047.0,10021.0,7273.0
367.0,4074.0,333.0,5047.0,9994.0,6760.0
365.0,3799.0,338.0,5047.0,10669.0,6375.0
366.0,3075.0,338.0,5047.0,11218.0,5963.0
376.0,1439.0,338.0,5047.0,12119.0,5563.0
379.0,451.0,339.0,5049.0,12533.0,5589.0
0.0,0.0,0.0,0.0,12336.0,0.0
379.0,126.0,340.0,5048.0,12209.0,5899.0
371.0,85.0,340.0,5049.0,11759.0,5665.0
367.0,57.0,341.0,5050.0,11274.0,5417.0
358.0,48.0,341.0,5049.0,10130.0,5475.0
356.0,48.0,317.0,5049.0,7564.0,5101.0
360.0,47.0,307.0,5050.0,6911.0,4913.0
365.0,48.0,305.0,5051.0,7042.0,4580.0
375.0,47.0,304.0,5053.0,6707.0,4297.0
375.0,48.0,305.0,5053.0,6783.0,4144.0
358.0,48.0,304.0,5053.0,7609.0,3891.0
348.0,47.0,308.0,5049.0,9453.0,3552.0
352.0,48.0,307.0,5049.0,11938.0,3343.0
357.0,398.0,306.0,5049.0,14064.0,2987.0
359.0,1625.0,316.0,5052.0,14423.0,2468.0
362.0,3062.0,314.0,5051.0,14643.0,1887.0
353.0,3947.0,319.0,5048.0,14704.0,1667.0
355.0,4081.0,313.0,5047.0,14395.0,1520.0
363.0,4029.0,308.0,5047.0,14334.0,1348.0
364.0,3885.0,316.0,5046.0,14372.0,1218.0
358.0,3548.0,336.0,5047.0,14476.0,1119.0
357.0,2784.0,340.0,5043.0,15069.0,1005.0
360.0,1301.0,334.0,5046.0,17522.0,1028.0
359.0,425.0,317.0,5045.0,17973.0,1197.0
357.0,239.0,334.0,5046.0,17740.0,1319.0
357.0,161.0,343.0,5046.0,17483.0,1499.0
353.0,67.0,342.0,5049.0,17128.0,1606.0
344.0,55.0,345.0,5050.0,13940.0,1550.0
341.0,53.0,344.0,5049.0,12222.0,1324.0
345.0,45.0,331.0,5050.0,9659.0,1223.0
335.0,36.0,319.0,5052.0,8438.0,1179.0
336.0,36.0,316.0,5052.0,7751.0,1142.0
338.0,34.0,319.0,5053.0,7862.0,1066.0
343.0,34.0,318.0,5051.0,7940.0,989.0
334.0,34.0,320.0,5051.0,8118.0,890.0
330.0,34.0,322.0,5048.0,10707.0,804.0
335.0,35.0,328.0,5048.0,14907.0,776.0
341.0,362.0,333.0,5048.0,16325.0,782.0
343.0,1563.0,337.0,5048.0,16426.0,699.0
345.0,2885.0,335.0,5046.0,16110.0,573.0
342.0,3875.0,333.0,5047.0,15534.0,529.0
345.0,4086.0,333.0,5047.0,15302.0,542.0
353.0,4010.0,331.0,5047.0,15307.0,681.0
351.0,3992.0,332.0,5046.0,15098.0,777.0
353.0,3755.0,335.0,5045.0,15206.0,858.0
342.0,2982.0,335.0,5041.0,15410.0,1019.0
328.0,1386.0,335.0,5042.0,17089.0,1253.0
336.0,426.0,335.0,5043.0,17845.0,1647.0
